Product,Comments ,Website,Label
Velvet Liquid Lipstick,"so smooth!
Love the way the pencil applies to the lips, very smooth and silky I feel like when you want to dress it down the pencil alone even would be enough. The lipstick also applies nicely, a little can go a long way. It dries quickly and stays on a while!",kylie cosmetics,positive
Velvet Liquid Lipstick,"new favorite!
I am so in love with this lip kit! The shade is absolutely beautiful and so pigmented and the scent is subtle but delicious. So creamy, goes on perfect, and is definitely my new favorite",kylie cosmetics,positive
Velvet Liquid Lipstick,"great!
I got the shade harmony which is a very pretty pink color. The texture of the lipstick is very smooth and creamy which makes it a good option for those of us who like to wear lipstick all day without having that dry, crusty feeling on the lips. Definitely recommend!",kylie cosmetics,positive
Velvet Liquid Lipstick,"long lasting
This is my first time trying out a Kylie lip kit, and it didn’t disappoint! At first, the lip liner seemed super bright when I applied it, but it blended in well with the lipstick and looked great! It was long lasting and easy to blend while wet. Once it dries, then it’s stuck on your lips. It did come off after I had dinner, but I’m still satisfied with this product.",kylie cosmetics,positive
Velvet Liquid Lipstick,"pleasantly surprised!!
This lip kit is amazing! The pencil is smooth and very well pigmented, so it the lipstick. It stays fairly well while you eat or drink as long as you're not eating anything too messy/wet. Definitely recommend bringing the kit with you if you're going out so you can reapply if needed. I prefer this product to ones that claim to be ""all day"" or ""smudge-proof/life-proof"" because this did NOT dry my lips out after wearing for hours. The shade was super cute and flattering too!",kylie cosmetics,positive
Velvet Liquid Lipstick,"a happy first!
This was my first time trying anything from Kylie Cosmetics. I feel I lucked out a bit with the shade, I would honestly be too scared to purchase most of the shades blindly without being able to see them in person first. Like some reviewers, I do agree the liquid lip formula is drying, but I have yet to try a liquid lip from any brand that isn’t drying. Considering the lovely velvet finish, the smooth result I got from pairing it with the lip liner, and the fact that I wouldn’t be wearing this color all day long anyway, I think this kit is a pretty perfect version of what it is",kylie cosmetics,positive
Velvet Liquid Lipstick,"bright and stayed all day!
I loved this kylie lip kit. The pink is BRIGHT, which I love. I put it on in the morning and it stayed put for at least 10 hours with eating and drinking. I will forever buy the kylie lip kits!",kylie cosmetics,positive
Velvet Liquid Lipstick,"love it!
I was a bit skeptical of this color at first but I ended up loving it. I like that it comes with the liner and gloss. You def need to use both of them for the longest wear. It lasted hours even through drinking. I can’t wait to try more colors!",kylie cosmetics,positive
Velvet Liquid Lipstick,"love it
This is my first time ever trying a Kylie lip kit and now it won’t be my last. I LOVED it, so creamy and went on really smooth. The colors were perfect together and literally such a great shade for me. The formula wasn’t clumpy or too drying. The packaging is iconic and I’m super happy, I’ll be recommending and purchasing for sure",kylie cosmetics,positive
Velvet Liquid Lipstick,"love
I love this lipliner/liquid lipstick combo! It went on smoothly and stayed. My lips did look and feel velvety. The color was a little bright for my liking but I was able to blot it down.",kylie cosmetics,positive
Velvet Liquid Lipstick,"lip kit love!
I absolutely adore this color! It went on so smooth and stayed on most of the day. Can't wait to try in more colors!!!!",kylie cosmetics,positive
Velvet Liquid Lipstick,"amazing
Great packaging and consistency. I love the velvety finish. Great color and everything wore very well. I highly recommend!!",kylie cosmetics,positive
Velvet Liquid Lipstick,"enjoyable looking
I really enjoyed the lipstick, it’s staying on your lips for a long time. The texture is amazing and it’s looking great!",kylie cosmetics,positive
Velvet Liquid Lipstick,"Lips
I really like Kylie cosmetics and that fact it comes with the lip liner. But this color was a little too pink for me I like more darker lipstick but it was a easy fix I just added a darker purple to it and it came out very nice. I would definitely be getting more colors of this brand.",kylie cosmetics,positive
Velvet Liquid Lipstick,"awesome lip combo
I really liked this lip combo! It’s the perfect pink for me! And the liner really is so smooth. It just glides on perfectly!",kylie cosmetics,positive
Velvet Liquid Lipstick,"i received compliments all day
I received a little kid at no charge to me. I was skeptical of the color however I received compliments the entire day. The applicator goes on smooth it does not dry your lips or pill the color last all day. I would definitely recommend this look at and I will be trying other things thank you and for monster for sending me the vox",kylie cosmetics,positive
Velvet Liquid Lipstick,"lip color
I do love the liner. The lip color seems like more of a stain to me. Was much more bright then I anticipated.",kylie cosmetics,positive
Velvet Liquid Lipstick,"one of my favorites
This lip liner especially was amazing. It went on so smooth and lasted for hours even with eating/drinking. The shade was the perfect nude for my skin tone. I also loved the velvet liquid lip, if complimented the liner perfectly and felt so comfortable on my lips.",kylie cosmetics,positive
Velvet Liquid Lipstick,"perfect pout
The new formula is incredible. This product provides the perfect pout and glides on like a dream without any stickiness or dryness.",kylie cosmetics,positive
Velvet Liquid Lipstick,"say no more - my new favorite pink!
I was a little afraid of the color at first for this Kylie lip kit, but it is amazing! I wore it to dinner and got so many compliments on how vibrant it is. It stayed on all night with no smudging through drinks, dinner, and a few hours of hanging out after. The only con is that it dries your lips a little which is normal for a matte product, so moisturizing before is a must. Loved this one!",kylie cosmetics,positive
Velvet Liquid Lipstick,"the perfect red!
I loved this velvet lip kit so much. I have one of her mattes and it’s a bit too drying but her velvet formula is spot on. I got red velvet and it’s the perfect red. 10/10 would recommend.",kylie cosmetics,positive
Velvet Liquid Lipstick,"run don’t walk to purchase this
i am OBSESSEDDDDD with this lip kit. the packaging, the pigmentation, the formula, all of it is perfect. i love red lipstick but sometimes it’s hard to find a liquid red lipstick that doesn’t bleed all over the place and stays on. this kylie lip kit is perfect. it goes on smooth, lasts for quite a while, and is not super messy to put on. definitely making this a go-to red lipstick.",kylie cosmetics,positive
Velvet Liquid Lipstick,"love this shade
At first I thought it was way to bold of a color but when I put it on it looked absolutely amazing!! You only need a little bit!",kylie cosmetics,positive
Velvet Liquid Lipstick,"english/irish girl
Beautiful colour especially for fair skinned like me",kylie cosmetics,positive
Velvet Liquid Lipstick,"i do like the combo
The Kylie lip kit is smooth and waxy at the same time. I like the lip liner a lot but I’m not a big fan of the color. The lip liner compliments the lipstick very well!",kylie cosmetics,positive
Velvet Liquid Lipstick,"awesome
Love the color. So bright & perfect for summers and four night outs. Changes the entire look of a simple outfit. Love the texture.",kylie cosmetics,positive
Velvet Liquid Lipstick,"kylie’s lipstick duo
This was my first time trying a Kylie lip kit. I’ve never used lip liner before, but the liner in the Kylie lip kit goes on so smoothly! And the color stays on for a while and doesn’t dry out your lips. It’s easy to use.",kylie cosmetics,positive
Velvet Liquid Lipstick,"i loved it!
First of all I love how smooth is the application! Both the lip liner and the lipstick  Smell really good, I don’t feel my lips sticky or cracked after a couple of hours using them. I don’t usually use pink lipstick because I thing it doesn’t look nice on me but this one absolutely changed my mind!",kylie cosmetics,positive
