product,comments,website,Label,sentiment
kylie Highlighter,"love thing love thing kylie cosmetic , ive never one problem product actually reach others",kylie cosmetics,positive,1
kylie Highlighter,"highlighter work highlighter work good . pigmented easy work . many shade pick . favorite one shade ice out quartz . quartz beautiful yellow , gold highlight go look give beautiful glow .",kylie cosmetics,positive,1
kylie Highlighter,amazing shine last long,kylie cosmetics,positive,1
kylie Highlighter,loveeee kylie face loveeee kylie face product ! queen blinding highlight ! obsessed !,kylie cosmetics,positive,1
kylie Highlighter,friend & friend & use & love . use many others one many favorite .,kylie cosmetics,positive,1
kylie Highlighter,love highlight love highlight creamy patchy skin super pigmented left nice shine little go long way dont need much product get bright highlighted look also use body well,kylie cosmetics,positive,1
kylie Highlighter,pretty color ! love product different shade . good skin tone,kylie cosmetics,positive,1
kylie Highlighter,"gorgeous pink glow , blend gorgeous pink glow , blend well doesnt look powdery ! ive using month still look brand new ! lot product , amazing pigment around great highlighter !",kylie cosmetics,positive,1
kylie Highlighter,absolutely stunning product . absolutely stunning product . quality pigmentation insane . barely need product amazing glow .,kylie cosmetics,positive,1
kylie Highlighter,absolutely love ! absolutely love ! perfect shimmer give face ultimate glow . would improve making lot cheaper . quite sheer also pigmented . would recommend everyone willing spend kylie cosmetic kylighter illuminating powder kylie cosmetic highlighter,kylie cosmetics,positive,1
kylie Highlighter,love illuminating powder . love illuminating powder . work perfect bronzer highlight duo . shimmer amazing give classy finish . good oily skin well . ill definitely recommend give try !,kylie cosmetics,positive,1
kylie Highlighter,"beautiful ! pretty color , beautiful ! pretty color , look great skin . tried queen drip shade , wanting get . similar texture blush !",kylie cosmetics,positive,1
kylie Highlighter,go highlighter ! ! ! go highlighter ! ! ! seriously best highlighter ever every shade great . price great product last . olive skin tone look great use shade ice out .,kylie cosmetics,positive,1
kylie Highlighter,love kylie love kylie product great ! pigmentation great blend well rest makeup . love,kylie cosmetics,positive,1
kylie Highlighter,"would definitely recommend would definitely recommend someone like thinner formula , chunky whatsoever ! look beautiful concealer blush , sits perfect skin !",kylie cosmetics,positive,1
kylie Highlighter,"big fan line love highlighter . shimmery last good , also use setting spray .",kylie cosmetics,positive,1
kylie Highlighter,love product give love product give shiny glow its shimmery many color choose,kylie cosmetics,positive,1
kylie Highlighter,"its bright & its bright & pretty & texture really good , personally always buy one go make look & also shine really pretty lighting , definitely recommend",kylie cosmetics,positive,1
kylie Highlighter,beautiful color beautiful color skin ! pigmented overpowering ! last day little go long way !,kylie cosmetics,positive,1
kylie Highlighter,shade shade ice really love highlighter . its extremely pigmented blended look natural last day . highly recommend,kylie cosmetics,positive,1
kylie Highlighter,"highly pigmented last highly pigmented last day ! love sparkle shine , highlighter !",kylie cosmetics,positive,1
kylie Highlighter,shade shade dreaming diamonds love shade pigment ! its also blinding loose highlighter well pressed formula . im definitely gon na pick another shade !,kylie cosmetics,positive,1
kylie Highlighter,love kylighter love kylighter use almost daily ! super pigmented sparkly ! go really well easy blend . want every color ! lol,kylie cosmetics,positive,1
kylie Highlighter,"impressive ! highlighter impressive ! highlighter vibrant lack shimmer . usually avoid sparkly/ powering highlighter buildable yet subtle . depending brush use , used beautifully face , eye , even body ! honestly really like using inner corner !",kylie cosmetics,positive,1
kylie Highlighter,love highlighter . love highlighter . barely need make stand face . add nice glow highlight facial feature .,kylie cosmetics,positive,1
kylie Highlighter,"older older packaging shade let tell , stunning ! ! ! ! use almost everyday even though want use one beautiful always get complimented asked highlighter used",kylie cosmetics,positive,1
kylie Highlighter,"ahhh mazing ! word can't ahhh mazing ! word ca n't even explain much love stuff ! obviously give shine 's glitter effect also pigment , look natural `` barbie '' look . love ! another must-have goodie bag !",kylie cosmetics,positive,1
kylie Highlighter,"love much love much , made look luminious ! ! ! add eyebrow , cheek , body , nose everything . wont regret purchasing . con ; many tbh . really goood .",kylie cosmetics,positive,1
kylie Highlighter,"great product stunning highlight without sparkly like highlighter , little go long way . great packaging well .",kylie cosmetics,positive,1
kylie Highlighter,best highlighter ever ! ! ! ! best highlighter ever ! ! ! ! got sale ulta try ! ! ! its amazing . one older one tho .,kylie cosmetics,positive,1
kylie Highlighter,brilliant highlighter ever . easy simple apply . shine natural . love use go important event .,kylie cosmetics,positive,1
kylie Highlighter,applies easily ! last applies easily ! last long ! doesnt need much ! good skin type opinion . wouldnt improve nothing,kylie cosmetics,positive,1
kylie Highlighter,love highlighter . love highlighter . barely need make stand face . add nice glow highlight facial feature . love much last forever !,kylie cosmetics,positive,1
kylie Highlighter,lovely highlighter . super flattering lovely highlighter . super flattering inner corner . dosent much glitter chunky . give nice natural glow .,kylie cosmetics,positive,1
kylie Highlighter,product work well skin tone face .,kylie cosmetics,positive,1
kylie Highlighter,pigmented highlighter . price compared pigmentation cant beat one best highlighter ever worn . ? ?,kylie cosmetics,positive,1
kylie Highlighter,love kylie product love kylie product different . absolutely stunning color go perfectly .,kylie cosmetics,positive,1
kylie Highlighter,love highlighter . love highlighter . pretty expensive believe worth price . make sure get highlighter match skin tone,kylie cosmetics,positive,1
kylie Highlighter,"gorgeous , gorgeous gorgeous highlighter",kylie cosmetics,positive,1
kylie Highlighter,"love kylies highlighter , love kylies highlighter , buttery skin , good skin type . combination skin look dewy natural , pigmented , would recommend anyone thats looking amazing highlight . definitely buy .",kylie cosmetics,positive,1
kylie Highlighter,product product shiny love make inner corner bright shiny immaculate would improve product product best good dry skin would definitely recommend others like say ice ?,kylie cosmetics,positive,1
kylie Highlighter,kylighter really live kylie kylighters look really glam skin,kylie cosmetics,positive,0
kylie Highlighter,"love highlighter love highlighter packaging pink ! & easy blend & apply , pigment . getting lot compliment , definitely recommend u like highlighter",kylie cosmetics,positive,1
kylie Highlighter,old formula old formula highlighter absolutely glowing . didnt leave streak skin looked natural ( natural blinding highlight ) .,kylie cosmetics,positive,1
kylie Highlighter,"like highlighter ! like highlighter ! bright blinding still sits really well skin . fine , chunky glitter . love glow : )",kylie cosmetics,positive,1
kylie Highlighter,great product good highlighter great product good highlighter easy blend pale pink undertone . good light completed skin tone,kylie cosmetics,positive,1
kylie Highlighter,subtle peachy gold sunkissed natural glow appears brighten highlight perfect cheekbone .,kylie cosmetics,positive,1
kylie Highlighter,eye make great product especially black eyeliner pencil,kylie cosmetics,positive,1
kylie Highlighter,"its beautiful champagne its beautiful champagne tone , pigmented . purchasing well bronzers !",kylie cosmetics,positive,1
kylie Highlighter,strong strong light . good pigment buildable . much cake onto face though .,kylie cosmetics,positive,1
kylie Highlighter,love highlighter . love highlighter . 's perfect bright shimmer . look super pretty light pigmented .,kylie cosmetics,positive,1
kylie Highlighter,product amazing ! make face look luminous pretty .,kylie cosmetics,positive,1
kylie Highlighter,"beautiful champagne toned highlighter , beautiful champagne toned highlighter , applied light hand natural look , liberally literally glow heavens . generous pan size fallout , recommend .",kylie cosmetics,positive,1
kylie Highlighter,amazing product must ! product amazing ! make face look luminous pretty . wear daily love love product,kylie cosmetics,positive,1
kylie Highlighter,"really pretty great highlighting , pretty daughter love",kylie cosmetics,positive,1
kylie Highlighter,best best highlighter ive ever used . last long perfect tone color . dont way improve product good . run im definitely going buy again.kylie cosmetic blush,kylie cosmetics,positive,1
kylie Highlighter,one kylie one kylie product still use day . got year ago its still rotation go absolutely every look . gold pigmented last forever .,kylie cosmetics,positive,0
kylie Highlighter,"really loved , really loved , old formula really miss , beautiful everyday highlight",kylie cosmetics,positive,1
kylie Highlighter,favorite highlighter ! favorite highlighter ! pigmented beautiful color ! would highly suggest product,kylie cosmetics,positive,1
kylie Highlighter,", im back , im back another good review ! highlight absolute bomb ! pretty rose gold shimmer , little go long way , blend really well ! like highlight noticeable , definitely recommend . would definitely buy : )",kylie cosmetics,positive,1
kylie Highlighter,"bought ulta bought ulta sale honestly loved purchase isnt much right amount shimmer , usually dont buy brand might dabble ! definitely would recommend trying .",kylie cosmetics,positive,1
kylie Highlighter,love highlighter love highlighter kylie cosmetic . nice shimmer glow result . need use ton product last . highlighter work great collar bone shoulder !,kylie cosmetics,positive,1
kylie Highlighter,ice highlighter new formula nice give option build intensify highlighted look soften look applying le product . new formula feel le chalky intense . prefer softer highlight new formula allows .,kylie cosmetics,positive,1
kylie Highlighter,kylie cosmetic kylighter pressed illuminating powder,kylie cosmetics,positive,0
kylie Highlighter,"lovely beautiful colour buildable prefer subtle look , absolutely downside little fall .",kylie cosmetics,positive,1
kylie Highlighter,daughter .... got daughter . said really pretty . put super lite build . overall like,kylie cosmetics,positive,1
kylie Highlighter,"pretty decent pretty decent highlighter ! think worth money , would buy . color pretty last day !",kylie cosmetics,positive,1
kylie Highlighter,ok okay highlighter . nothing quite special . color common get drugstore .,kylie cosmetics,neutral,1
kylie Highlighter,"great highlighter would recommend ! ! pretty good highlighter , best still amazing . dont know get would good one reach . super glowy pretty shade range . tend build hard film le pigment come still great overall ! !",kylie cosmetics,neutral,1
kylie Highlighter,kylie highlighter its pigmented say need add layer top packaging decent take blend dont blend well go everywhere,kylie cosmetics,neutral,1
kylie Highlighter,"pretty sparkly its pretty long lasting . powder pigmented creamy . however , its glittery side . pretty chunky sparkle .",kylie cosmetics,neutral,1
kylie Highlighter,somewhat alright great shine sealed compact could fall time . first product unsecured.luckily bought sale . maybe thats put thing sale,kylie cosmetics,neutral,1
kylie Highlighter,"good highlighter highlighter shimmer , would say glowy skin . isnt opaque blended natural highlight like . like , issue opened highlighter fell right pan onto floor . able pick stayed intact . putty texture , exactly powdery . put back stay part . bad product , didnt expect fall like .",kylie cosmetics,neutral,1
kylie Highlighter,ok. 's ok. n't really show brush apply,kylie cosmetics,neutral,1
kylie Highlighter,icy gift purchase ulta ( n't purchase brand ) shade little icy skintone . miss .,kylie cosmetics,neutral,1
kylie Highlighter,"its different drug store brand really wanted love , awful ? . best ? ehhhh , really . shine way highlighter need , shine expectin",kylie cosmetics,neutral,1
kylie Highlighter,kylighter highlighter basic highlighter ! honestly think ok ! arent huge highlighter its decent one,kylie cosmetics,neutral,1
kylie Highlighter,much integrity bright highlighter .only need small dab ! ! ! !,kylie cosmetics,neutral,1
kylie Highlighter,nice wish showed little skin . take little build .,kylie cosmetics,neutral,1
kylie Highlighter,"chunky glitter didnt blend well chunky piece glitter , didnt blend particularly well . plenty much better alternative",kylie cosmetics,neutral,1
kylie Highlighter,give give nice highlight obvious highlight artificial n't give natural appearance . use pinch prefer natural highlight .,kylie cosmetics,neutral,1
kylie Highlighter,"really wanted love didnt like formula chalky , wouldnt repurchase , didnt blend well still sitting drawer new",kylie cosmetics,neutral,1
kylie Highlighter,its ok. came broken . highlighter ok. ive better quality brand price range . nothing would buy .,kylie cosmetics,neutral,1
kylie Highlighter,'s ok long 's ok long correct brush add face . n't stay long . love color tho .,kylie cosmetics,neutral,1
kylie Highlighter,highlighter im fan highlighter . barely see apply face . im super shimmery blinding highlighter person didnt give .,kylie cosmetics,neutral,1
kylie Highlighter,"durchschnittlich schönes design , niedliche verpackung . leicht aufzutragen , angenehmes tragegefühl . ich persönlich empfinde den geruch de highlighter al ungewöhnlich . kann nichts andere highlighter nicht auch können .",kylie cosmetics,neutral,0
kylie Highlighter,totally disappointed highlighter .,kylie cosmetics,negative,0
kylie Highlighter,"excited excited try , love kylie cosmetic typically pigmented , brightness minimal expected brighter . pigmented enough .",kylie cosmetics,negative,1
kylie Highlighter,"good great ! good great ! job like brand , packaging super cute love bringing travel . ive dropped ton still broken . overall its worth price",kylie cosmetics,negative,1
kylie Highlighter,good good product overall got sale cheap made even sense term value money .,kylie cosmetics,negative,1
kylie Highlighter,enjoyed highlighter enjoyed highlighter end day . used champagne however day went made cheek look gray . love short term wear however long term wear would buy .,kylie cosmetics,negative,1
kylie Highlighter,"standard highlighter . its nothing standard highlighter . its nothing special . like go smooth doesnt large chunk glitter . id describe natural glow finish . want pay price , sure would recommend",kylie cosmetics,negative,1
kylie Highlighter,"highly pigmented give highly pigmented give illuminating glow , gold undertone shiny , downfall price , quite pricey get cheaper highlighter work well . maybe would buy",kylie cosmetics,negative,1
kylie Highlighter,like like much high lighting dust coming everything use shine bright like diamond,kylie cosmetics,negative,1
kylie Highlighter,its ok nyx its ok nyx powder much better le priced choose nyx powder opinion save money almost quality way save money guy new product dont like much kylie cosmetic kylighter illuminating powder,kylie cosmetics,negative,1
kylie Highlighter,"nice shade would nice shade would better deeper skin tone , fenty beauty shade 230 leaf little bit cast glitter well sparkle carful packing break easily .",kylie cosmetics,negative,1
kylie Highlighter,product product buy . recommend give try well . disappointed . love love love .,kylie cosmetics,negative,1
kylie Highlighter,like kylie like kylie blush highlighter pale pink pretty easy apply love pink packaging however its fav certainly one hang ! !,kylie cosmetics,negative,1
kylie Highlighter,dont think dont think product better brand . apply nicely would rather save money buy le expensive alternative !,kylie cosmetics,negative,1
kylie Highlighter,take ton take ton get 5 stats . 's ok ? ? ? much glitter like jstar bad .. definitely like better jstar,kylie cosmetics,negative,1
kylie Highlighter,believe believe product good intention personally dont like crazy highlighter look powder shimmery like golden skin tone like give silvery skin tone applies recommend ! ?,kylie cosmetics,negative,1
kylie Highlighter,highlighter hit highlighter hit miss . one holiday 2018 best shimmer . one ulta underwhelming . princess please gift its barely used .,kylie cosmetics,neutral,1
kylie Highlighter,okay . ive okay . ive better highlighter . lot fallout . wouldnt buy .,kylie cosmetics,neutral,1
kylie Highlighter,"term highlighter , term highlighter , found product , lack better term , mid . okay . excited generally enjoy kylie product , felt overpriced . 've enjoyed drugstore highlighter , likely purchasing . 'm going finish there sense throwing away , super exciting .",kylie cosmetics,neutral,1
kylie Highlighter,"really wanted really wanted like product unfortunately , work . product pigmented hard blend emphasized texture cheek . also felt like glittery radiant fan . sometimes use slight highlight brow-bone eye look .",kylie cosmetics,neutral,1
kylie Highlighter,honestly favorite . honestly favorite . product super pigmented . got sale probably wouldnt buy full price .,kylie cosmetics,neutral,1
kylie Highlighter,"love love highlighter also hate . meh opinion . good bad , stand .",kylie cosmetics,neutral,1
kylie Highlighter,love using . love using . its shiny . its easy blend though . sort stay put . its still nice highlighter !,kylie cosmetics,neutral,1
kylie Highlighter,"got got gift birthday , color pretty slightly chalky . use highlight cheek bone favorite .",kylie cosmetics,neutral,1
kylie Highlighter,product leaf product leaf nice highlight . however seem little chalky . definitely need wet somehow setting spray brush . price wouldnt buy many better cheaper option paying name .,kylie cosmetics,neutral,1
